Timestamp,Parking_Spot_ID,Sensor_Reading_Proximity,Sensor_Reading_Pressure,Vehicle_Type_Weight,Vehicle_Type_Height,User_Type,Weather_Temperature,Weather_Precipitation,Nearby_Traffic_Level,Entry_Time,Exit_Time,Electric_Vehicle,Reserved_Status,Occupancy_Rate,Payment_Amount,Parking_Lot_Section,Payment_Status,Occupancy_Status,Vehicle_Type,Parking_Violation,Sensor_Reading_Ultrasonic,Parking_Duration,Environmental_Noise_Level,Dynamic_Pricing_Factor,Spot_Size,Proximity_To_Exit,User_Parking_History
2021-11-22 16:56:12.972972972,29,2.8132785996209515,0.9673390442110235,1637.3416829777354,2.167674075015859,Registered,27.504215151401894,0,Medium,14,7,0,0,0.4378737950188581,19.49238179187227,Zone A,Paid,Vacant,Car,0,70.51508692303068,1,43.40606949981809,1.0,Standard,1.618341956418368,4.973008376626307
2021-11-23 23:35:29.729729728,48,1.1189983744581806,3.8309211442281166,1350.9203924646065,5.813980860197741,Registered,26.764002674483628,0,Low,12,12,0,1,0.10533208295029786,0.3868936005766084,Zone D,Paid,Occupied,Car,0,152.01884654414357,2,42.69655520278881,0.8,Standard,14.789233687222097,5.450275085150833
2021-11-25 06:14:46.486486484,36,3.382380067046655,3.9045051215428024,1445.2293076861376,5.128617450404967,Registered,17.667129643986115,0,Low,15,13,0,0,0.12387447855458142,1.6355245967037169,Zone B,Paid,Occupied,Car,1,79.25143689714484,2,48.37651099097215,0.8,Compact,13.890664340682859,2.9016455643536503
2021-11-26 12:54:03.243243240,30,0.33181525396729833,2.2182533292744306,1203.012662234396,4.774343619287748,Registered,16.856648764845698,0,Medium,11,11,0,0,0.33271550991148036,1.3366415532222589,Zone B,Overdue,Vacant,Car,0,97.30612265698689,0,66.92380878461994,0.8,Compact,18.500631279018258,0.44455718812907374
2021-11-27 19:33:20.000000000,5,4.361027161624753,4.72076376203601,1489.4977169981291,6.389024362962761,Registered,6.9093340065386,0,Low,6,7,0,0,0.07567012808701722,5.159647107823519,Zone C,Paid,Vacant,Electric Vehicle,0,101.2233580523499,3,61.78446885375321,0.8,Standard,1.1175327979702585,4.79342363313769
2021-11-29 02:12:36.756756756,32,1.5666639830622868,4.816195234451756,1256.6997409113465,5.637324683023072,Registered,12.592096142243161,0,Low,15,20,0,0,0.12996466816351654,58.0478612553551,Zone C,Paid,Occupied,Car,0,89.30264765809305,3,44.19410199152775,1.0,Standard,2.2082733718140894,4.548763256942707
2021-11-30 08:51:53.513513512,50,7.986536450159809,4.452674421716457,1165.786064951402,6.6163000427219165,Visitor,13.30265112521122,0,Medium,22,21,0,0,0.1819848038923347,1.9038348322184941,Zone B,Overdue,Occupied,Car,0,98.2056434241549,3,58.68883360088586,0.8,Standard,17.89530534302054,6.140003882585807
2021-12-01 15:31:10.270270268,8,1.8579419859009692,2.184326003196199,1577.5983443566165,3.6072645278330038,Registered,20.675951704936928,0,Medium,22,17,1,0,0.16050173947235435,1.572184718921503,Zone D,Unpaid,Occupied,Car,0,83.6291042041639,3,49.56777326311267,1.2,Compact,12.768575561416364,9.794207197734734
2021-12-02 22:10:27.027027024,27,3.0368675459765626,1.8421046998428874,1563.821932757298,4.9654493760460365,Registered,18.3688314777932,0,Medium,12,15,0,0,0.46551858456865064,24.65759881945967,Zone A,Paid,Vacant,Motorcycle,1,114.54358631607116,1,53.43749284972754,0.8,Standard,16.39671000269496,7.592047537432698
2021-12-04 04:49:43.783783784,45,0.05844293025465451,2.384311574829385,1734.8621204845717,3.3832866250519857,Registered,13.273322562923793,0,High,22,10,0,0,0.3130536717065901,21.374988560627358,Zone A,Paid,Occupied,Car,0,99.55522892329812,3,40.19140671729447,0.8,Oversized,45.800557021951676,0.8860077212993085
2021-12-05 11:29:00.540540540,38,0.3760261115334893,1.6288535126767116,1370.6623291274702,4.770617668144533,Registered,18.594179787677213,0,Medium,2,15,0,1,0.11771975615954777,0.3277153865325358,Zone B,Paid,Vacant,Car,1,114.36786516694691,4,36.793164489555885,0.8,Oversized,19.982790143881953,10.041566745789012
2021-12-06 18:08:17.297297296,36,2.4919624854285862,7.146462624528196,1622.4158540510266,4.751384146233323,Visitor,22.526685738236743,0,Low,14,13,1,0,0.6028718362754756,13.931415907001952,Zone A,Unpaid,Vacant,Car,0,129.39791343385846,2,57.3234853380596,1.0,Compact,7.349347470317956,6.32801719858799
2021-12-08 00:47:34.054054052,36,3.2690442439000633,2.5563666823136098,1665.239271682099,5.626613637263071,Registered,22.639196749577934,0,Low,2,2,1,0,0.3131514333338351,10.655616331835818,Zone B,Overdue,Occupied,Car,0,94.37542512055795,2,50.32845811280085,0.8,Standard,3.7217761288258426,4.470642338603332
2021-12-09 07:26:50.810810808,19,4.581710517459567,3.7503045112469686,1633.4321423494785,5.045563881141899,Registered,10.501648595705595,0,Medium,6,20,0,0,0.09997551852699685,14.599013320073777,Zone A,Paid,Occupied,Motorcycle,0,115.4689789327334,7,55.225971530633636,0.8,Standard,8.432182287533443,7.9527774191812
2021-12-10 14:06:07.567567564,15,1.7241735753722909,5.9498158836495,1252.3038951593574,5.623407138279916,Visitor,19.358682597580845,0,Low,17,1,0,1,0.12739747693215764,6.822120967073333,Zone B,Paid,Vacant,Car,0,130.72690294438738,1,65.9374759404403,0.8,Standard,10.177326857844895,-0.10624960944198225
2021-12-11 20:45:24.324324324,42,5.9369205719459295,1.5582786721050403,1544.8090446813567,5.703440133138894,Registered,13.083296115141948,0,Medium,13,2,0,0,0.4761432006069411,47.53579531165468,Zone C,Paid,Occupied,Car,0,97.53064584151062,10,47.61199964529957,1.2,Standard,4.084377338748853,3.9109388533214684
2021-12-13 03:24:41.081081080,42,9.834937522015512,0.9260097185208643,1609.2420888163983,7.1549286773831415,Registered,24.50864348570137,0,Medium,17,3,0,0,0.30638253239008467,0.4483735646406634,Zone B,Paid,Vacant,Car,0,113.82198500137343,1,47.703646039975034,0.8,Standard,14.737583677367262,5.394163233964296
2021-12-14 10:03:57.837837836,45,7.567253193487854,1.6339239470168678,1502.1535400723826,4.684703344713876,Staff,23.920732081767493,0,Low,18,21,0,0,0.25600020501304793,2.670583266843636,Zone D,Paid,Vacant,Motorcycle,0,90.69436432498357,0,67.68661239579193,1.2,Standard,0.9734141328665825,5.134645139144194
2021-12-15 16:43:14.594594592,47,0.20212508198851578,4.058261303479881,874.0567024886745,4.058977299333621,Registered,15.509863868377707,0,High,13,4,0,0,0.17070500366444427,5.0508544180133335,Zone C,Paid,Vacant,Car,0,123.94424070207755,3,50.16989280384035,0.8,Standard,15.113717641734185,8.028155589523351
2021-12-16 23:22:31.351351348,27,3.2745092075105413,3.8585813219572738,1548.146887192044,5.246083615316409,Registered,16.169773987998,0,Low,19,9,1,0,0.43435954320514847,5.974333396299237,Zone A,Paid,Occupied,Car,0,90.00403450785409,3,41.966927512408944,0.8,Standard,0.32521661419487613,7.360980737161357
2021-12-18 06:01:48.108108108,26,0.5542677540477307,4.446566869406018,2163.7593118191726,4.197719972860456,Registered,17.693664747508464,0,Low,5,19,0,0,0.045377182657818274,25.429689415964745,Zone A,Paid,Occupied,Car,0,114.06126792421487,3,57.356821592925854,0.8,Compact,6.8908755345121255,6.36424727076586
2021-12-19 12:41:04.864864864,41,1.385656413923591,3.0738559629980395,1391.9882193729052,6.481960768436536,Registered,8.736033026343303,0,High,7,1,0,0,0.0965525400283701,8.20990470476424,Zone A,Paid,Vacant,Motorcycle,0,119.90235795173271,3,47.62323855725793,0.8,Standard,19.76426311133929,4.446072291759477
2021-12-20 19:20:21.621621620,34,21.585913276147167,0.16925452745504127,1281.5768706434037,4.716781961054767,Registered,21.679840867202884,0,Low,6,11,0,1,0.14567485985296452,0.4616017093193916,Zone C,Paid,Vacant,Car,0,76.42045799579066,4,41.77361782258818,1.0,Standard,0.9046672969239793,6.922664871413535
2021-12-22 01:59:38.378378376,36,0.7686445108652931,2.9985077020609596,1612.0045679134194,4.43442363212601,Visitor,18.635777268299346,0,Low,19,4,0,0,0.10294483964148218,5.240171901857593,Zone A,Paid,Occupied,Car,0,86.66580216516802,1,50.89686599954409,1.5,Standard,7.292696860269343,3.803870885469224
2021-12-23 08:38:55.135135132,41,3.4546297810450373,6.4989321557357815,1593.7134631399715,4.528684278848882,Registered,24.850875412839294,0,Low,17,4,0,0,0.3241181361409992,5.386943961464217,Zone A,Paid,Occupied,Car,0,85.85638921880093,3,58.266860211079134,0.8,Oversized,1.736291720248618,6.544640763546958
2021-12-24 15:18:11.891891888,46,4.813712174806433,7.65206505775894,1857.8205496249243,5.7184174234716405,Visitor,14.507953910187236,0,Medium,17,22,0,0,0.4600782826569528,33.665333354550874,Zone D,Unpaid,Occupied,Car,0,121.59865766001724,5,38.40817893969282,0.8,Compact,22.520417052951277,3.542044802107843
2021-12-25 21:57:28.648648648,18,6.0611165742886906,3.567526345475136,1122.6395532273336,4.842253016768515,Visitor,16.90438525875034,0,Medium,14,0,0,0,0.6031652644817828,9.142854713064539,Zone B,Paid,Vacant,Electric Vehicle,0,76.49304727697118,2,38.17564220230708,0.8,Standard,17.85850126041861,5.588387846342524
2021-12-27 04:36:45.405405404,20,4.100912120190553,3.869196743103945,1719.4140757724977,4.358333179869618,Registered,12.467373709804423,0,Medium,19,3,0,0,0.09850152803583379,10.096432747876612,Zone A,Unpaid,Occupied,Car,0,106.51378461822931,3,49.199409401194906,0.8,Standard,27.1684743292601,2.0883634296988163
2021-12-28 11:16:02.162162160,5,0.04909447692281613,5.1894271075156855,1677.126618375439,6.665351917623531,Registered,14.978547182528734,0,Medium,21,20,0,0,0.30939664820406143,12.491550940878888,Zone A,Paid,Vacant,Electric Vehicle,0,114.5295543050129,2,38.999673220226114,0.8,Oversized,20.793002838979348,7.071037606921968
2021-12-29 17:55:18.918918916,30,1.9760491799893007,7.508089075482434,1457.3560389178363,4.14383015933825,Registered,14.090090019658906,0,Low,18,23,0,0,0.24891242857402338,14.698469224188258,Zone C,Overdue,Vacant,Car,0,103.38777966330832,1,37.23927318029429,1.2,Standard,13.339042459509935,4.11085202792585
2021-12-31 00:34:35.675675672,2,3.6460654678634166,3.3346967030748695,1601.606195376507,5.035566074032993,Visitor,24.979868394232227,0,Medium,21,11,0,0,0.30865455344036463,10.079978535521171,Zone C,Unpaid,Vacant,Car,0,125.49466015316142,2,50.06116067008443,0.8,Standard,2.044312186493736,2.2619173213913943
2022-01-01 07:13:52.432432432,24,0.45984458552025365,5.139077330830165,1808.8372444795073,5.65230615161023,Visitor,16.508690756243038,0,Medium,20,11,0,0,0.40590839289597425,2.7075199984797,Zone A,Paid,Vacant,Car,0,61.50812242736063,5,61.0607047359635,1.0,Standard,3.6025651535658794,3.072687944875001
2022-01-02 13:53:09.189189188,28,2.158739455418413,2.104339680893792,1761.6946140085352,3.3686648895829268,Registered,20.620878423723067,0,Low,20,15,0,0,0.20777656148268683,20.718378379733515,Zone B,Paid,Vacant,Electric Vehicle,0,112.1583109714573,3,57.880173575606385,0.8,Standard,6.868771946835842,4.387083346341299
2022-01-03 20:32:25.945945944,15,0.16883422852762026,1.0705217804677403,1157.0942063778814,5.480260501405925,Registered,18.096182980690976,1,Low,1,23,0,0,0.5662792562154779,13.172154148704971,Zone C,Paid,Occupied,Car,0,96.36493652948421,1,48.930589719586365,0.8,Standard,8.889109561493875,3.1755801963915635
2022-01-05 03:11:42.702702700,31,0.40918844804043625,2.294664477469697,1746.0474560266452,3.9448923245195506,Registered,13.652673669935936,0,High,7,16,0,0,0.47077544067789745,13.542938242700004,Zone C,Overdue,Occupied,Motorcycle,0,69.89744244313886,1,62.82571989229576,0.8,Standard,15.241018331579037,6.440334876414736
2022-01-06 09:50:59.459459456,2,2.528554267677974,8.665846792291951,1480.5934184902444,5.822782780834002,Visitor,19.158497884141788,0,Medium,20,20,0,0,0.28405086637783344,56.71336359692141,Zone C,Paid,Vacant,Car,0,78.3780430412562,5,67.34959576768841,0.8,Standard,2.5742400431616725,4.444529222267015
2022-01-07 16:30:16.216216216,2,0.7119425296233068,5.21178099244395,1521.8622294046547,4.037348988081024,Registered,22.995516659317975,0,Medium,10,9,1,0,0.3399508101650585,16.221510574055408,Zone B,Paid,Occupied,Car,0,131.30202881217184,2,54.91221491363593,0.8,Standard,1.3728401823554592,6.869940716050194
2022-01-08 23:09:32.972972972,42,4.191337019590604,1.172759545608358,1521.9590973005083,5.692769031848861,Registered,13.961203037283239,1,Medium,17,16,1,0,0.08187101390689405,17.669775132444546,Zone D,Paid,Occupied,Motorcycle,0,112.64442736971,3,46.33808361351365,0.8,Standard,6.589586665429251,4.434192276795506
2022-01-10 05:48:49.729729728,19,5.84729281579217,5.381497217551892,1454.927103360522,6.1058330662947125,Visitor,24.045563953656895,1,Low,22,16,0,1,0.08248890406098905,30.242452464949594,Zone A,Unpaid,Occupied,Electric Vehicle,0,116.03815834256267,5,65.62615824670779,0.8,Standard,1.7178693434316952,6.434158058131395
2022-01-11 12:28:06.486486484,7,8.061878595553797,1.2610718847149511,1857.5122491321195,5.861436525632805,Registered,15.751395392611519,0,Medium,12,17,1,1,0.09221521365692378,1.6385393769408387,Zone A,Paid,Occupied,Car,0,119.17928886560597,0,65.18548556444603,1.2,Standard,11.83310423617689,5.017969449239558
2022-01-12 19:07:23.243243240,27,1.116656871289236,4.402734654016988,1474.8846120452363,5.251316648238102,Registered,17.585080369635797,0,Low,8,1,1,1,0.29377849095902675,6.886122319572444,Zone C,Paid,Vacant,Car,0,72.86351698893526,5,52.53396153489225,0.8,Standard,8.57151660215788,4.481246986785917
2022-01-14 01:46:40.000000000,40,0.9165056756753848,1.5045959906194868,1164.1361614850493,4.7686990570703,Registered,22.65341561505024,0,Low,8,3,1,0,0.37572874944671175,8.688515360201528,Zone B,Paid,Vacant,Car,0,104.91456783639393,3,62.22845490062976,1.0,Standard,13.513435086259367,2.918737340622865
2022-01-15 08:25:56.756756756,12,0.5522440864253784,1.1088718202113277,1381.9410432090813,4.423580423665156,Registered,16.68281921390256,0,Medium,16,18,0,0,0.06729972522627377,3.993971492976371,Zone C,Paid,Occupied,Car,0,121.96837287742045,1,42.187153460791706,0.8,Standard,0.6553801743306914,5.135704483619101
2022-01-16 15:05:13.513513512,32,5.058920573520652,9.627941534100348,1553.6084150431427,6.471034690817104,Registered,20.18787429667933,0,Low,6,10,0,0,0.22503367777558295,18.288592989471724,Zone A,Paid,Vacant,Car,0,91.94794905954069,2,29.32759719340997,1.2,Standard,33.43803208201466,6.470791985390672
2022-01-17 21:44:30.270270268,5,6.1289746975579975,2.554801291585549,1868.7644352891152,4.300504779832357,Visitor,18.426545856059537,0,Medium,8,16,0,0,0.0855751778280232,14.372492775878058,Zone C,Paid,Occupied,Car,1,127.24892847750318,3,40.28810893394552,0.8,Standard,5.5366910654394576e-05,3.624975257279634
2022-01-19 04:23:47.027027024,3,0.16047873368016055,5.145905417229823,1680.92840548465,3.962933926430004,Registered,20.646840033519094,0,Low,21,11,0,0,0.2740697457973324,12.761244971690278,Zone A,Unpaid,Vacant,Car,0,87.74786919468433,4,52.0656968014457,0.8,Standard,3.9369823264720227,4.975059186059868
2022-01-20 11:03:03.783783780,28,13.760970272244544,3.4401063736847193,1244.839416375887,5.66536893503283,Registered,8.096304472382513,0,Low,0,1,0,1,0.20892590100414116,58.60239727938311,Zone B,Unpaid,Occupied,Car,0,102.4952238267754,4,49.25820360156614,1.5,Standard,11.382936632122266,3.8968451108883344
2022-01-21 17:42:20.540540540,28,0.26685242839504014,1.3575280259311022,2245.5569750036675,4.203863196813504,Registered,10.851590923959586,0,Low,1,5,0,0,0.3182436948974586,3.0026946014159623,Zone A,Unpaid,Vacant,Electric Vehicle,0,107.95068057394113,3,59.6186283065109,0.8,Standard,0.46192718010538414,8.872434568411874
2022-01-23 00:21:37.297297296,33,3.89675444047811,2.7772440631992144,1579.432593293394,4.049936502533873,Registered,23.07983503023419,0,Low,3,8,0,0,0.3345742133853315,13.297524213681983,Zone B,Paid,Occupied,Car,0,115.09196847863987,2,35.143445005079016,1.0,Standard,0.8702910226411091,5.6239848573817905
2022-01-24 07:00:54.054054052,38,6.173200020306195,1.3686777137222055,1882.6172213997045,3.5563957378302353,Registered,25.185907028245254,0,Low,13,4,0,0,0.37190527728274575,8.01633632215289,Zone C,Unpaid,Occupied,Car,0,94.24527078532817,1,35.33888420125947,1.0,Standard,0.7978096559488843,5.179887746497684
2022-01-25 13:40:10.810810808,50,10.238517762273805,14.248915851366796,1454.4856699268312,4.517090160539483,Visitor,15.447566482342394,0,Low,3,19,0,1,0.19887939233983135,3.7540524087775196,Zone A,Paid,Vacant,Electric Vehicle,0,120.24224237432827,6,57.62304465580306,0.8,Standard,8.711016311888427,4.0284936606081105
2022-01-26 20:19:27.567567564,27,6.260337364360131,5.7972891462300105,1660.0077734116348,4.917284976103507,Visitor,18.77985823914433,0,High,1,20,0,0,0.4308168270134457,1.7505228694112165,Zone A,Paid,Occupied,Car,0,108.56028951531798,5,35.64073342923297,1.5,Compact,22.62646512939435,6.767847002458285
2022-01-28 02:58:44.324324324,17,8.090579362983629,3.3916771473039886,1751.8405513555215,5.2430917276606985,Registered,21.473596264511507,0,Low,7,8,1,0,0.10630373577722206,22.62248051893146,Zone B,Overdue,Vacant,Car,0,67.22412765840336,0,47.292465084443016,1.2,Compact,8.106634516537483,4.998642806659318
2022-01-29 09:38:01.081081080,41,2.073413745732168,4.954945328210606,1865.4584135262767,5.9513062442994835,Registered,23.46608800829352,0,Low,17,22,0,1,0.2128064180914393,9.049934934288153,Zone C,Unpaid,Vacant,Car,0,136.7314526805781,1,50.24562933096071,1.2,Compact,9.252592094092588,4.870184629579372
2022-01-30 16:17:17.837837836,14,8.432272846739616,5.542626776906635,1817.2104916134676,5.526897923665794,Registered,9.861613641645757,0,Low,18,7,0,0,0.20412924790257375,17.425913058852824,Zone A,Paid,Occupied,Car,0,80.8426920914264,3,43.49510805417564,1.5,Standard,4.246504523109841,4.853423683328038
2022-01-31 22:56:34.594594592,23,0.4175322487908133,5.552795956710106,1761.6591000218934,4.80912778044682,Visitor,15.569798765108114,0,Medium,13,19,0,0,0.24941283386361143,7.882163542119848,Zone A,Unpaid,Vacant,Motorcycle,0,138.38001110605364,5,55.77861214096289,0.8,Standard,0.18918999638755618,2.788045642569903
2022-02-02 05:35:51.351351348,5,11.26025159392608,5.389960808547667,1405.4739806417674,4.8018043236202805,Registered,18.337103100750625,0,Low,19,7,0,0,0.161992306838915,2.4843197595329634,Zone A,Overdue,Occupied,Car,0,96.84629117615576,1,29.381326060443303,0.8,Compact,0.2185173739526873,7.991677199768125
2022-02-03 12:15:08.108108104,2,3.9658584143946474,5.106780011538774,1328.4761874131816,5.5101574689151835,Visitor,23.515700986180246,0,Medium,9,21,0,0,0.7844827138973924,4.118084039877098,Zone D,Paid,Occupied,Car,0,93.1218301563803,3,68.31928089933372,1.0,Standard,21.920278023212127,6.839214763258301
2022-02-04 18:54:24.864864864,50,8.499488048327594,3.6033022592616133,1599.7822530972592,6.272570162928569,Registered,32.492152418607475,0,Medium,16,20,1,0,0.21607983207783912,4.805208902106655,Zone A,Paid,Vacant,Car,0,107.9847635250298,5,46.69863964712646,0.8,Standard,1.0822287354240938,5.017839743694524
2022-02-06 01:33:41.621621620,43,3.010304859675232,9.145790247576441,1779.9384217023207,5.1263141994832,Visitor,18.85997136595141,0,Low,7,22,0,0,0.08066381035244369,36.09506971127496,Zone A,Unpaid,Occupied,Electric Vehicle,0,86.0277349237727,1,48.29728137147331,0.8,Standard,84.65416123893489,4.793794672745471
2022-02-07 08:12:58.378378376,36,5.158195008600444,3.7770980472407496,1433.183789767018,4.530869145789591,Visitor,12.965112689480057,0,Low,13,5,0,1,0.15409987150622945,0.05649205135433143,Zone C,Paid,Vacant,Car,0,62.28169454019037,3,76.93577202426576,0.8,Oversized,1.7963230987562362,3.2368116595883762
2022-02-08 14:52:15.135135132,21,3.736989069793848,3.466458747696599,1819.551589714316,4.007133998914455,Visitor,22.01134038600649,0,High,20,2,0,0,0.14794076923297544,42.451225476979424,Zone B,Paid,Occupied,Car,0,97.81382606838459,2,36.40099544770618,1.2,Standard,11.228059409221036,2.0479642212847846
2022-02-09 21:31:31.891891888,9,6.576189174934603,3.801229989546193,1935.785023645854,3.5547947355877745,Registered,26.60497894770355,0,Medium,22,4,0,0,0.24190473925824996,39.35375316003507,Zone A,Unpaid,Vacant,Car,0,107.501056206902,5,39.54902046167774,0.8,Standard,29.750569326910558,3.2380999753974113
2022-02-11 04:10:48.648648648,8,0.42577449944478085,4.003726255142518,1225.1037242779742,5.666269672043523,Registered,20.540070604897505,0,Medium,7,8,0,0,0.20458329680860593,55.59887484269049,Zone D,Paid,Occupied,Car,0,130.75539907774225,4,64.04497278094601,1.2,Standard,4.498705116922247,7.287257472871276
2022-02-12 10:50:05.405405404,13,0.3112501565950754,0.6729957949050629,1248.923788861116,5.577978523639557,Registered,15.466757274228536,0,Low,4,6,0,0,0.15251289563845855,6.473867039665716,Zone B,Paid,Occupied,Car,0,76.17279298167398,1,34.43536508165637,0.8,Standard,13.25888826823216,4.226603823409241
2022-02-13 17:29:22.162162160,29,1.4191357876995818,1.619138270943448,1457.887482328399,5.577363525106661,Visitor,24.789969707400097,0,Low,15,3,0,0,0.5647126596124842,33.18943970438469,Zone B,Paid,Vacant,Car,0,111.6044649930478,6,54.95180440848619,0.8,Oversized,4.321016982917648,7.164778116646408
2022-02-15 00:08:38.918918916,37,0.8690574325757503,3.0737752216525567,1592.2838004567589,4.871340553647944,Registered,23.317728092492175,0,Low,7,6,0,0,0.15713698253264669,5.035176949276642,Zone A,Paid,Occupied,Car,0,97.92199735259702,2,43.93718751150672,1.2,Standard,3.637586265983583,4.939996957559489
2022-02-16 06:47:55.675675672,34,10.270177785011992,0.6361161135135212,1342.6298958698846,6.406934745891751,Staff,14.869595779021878,1,Low,9,4,0,0,0.3259950246349965,0.26646321522492894,Zone C,Overdue,Vacant,Car,0,100.66083478262905,2,33.838594381573465,1.5,Standard,2.254012011080192,3.2631730608094935
2022-02-17 13:27:12.432432432,15,1.2372707909027696,3.3875533672859834,1905.6608036601433,4.515881505415182,Visitor,21.90712808767171,0,Low,7,10,0,0,0.295559121509601,2.5405026403270408,Zone A,Paid,Occupied,Car,0,119.44089774205078,4,55.26849355707303,0.8,Standard,17.20005890635817,3.5319894665222016
2022-02-18 20:06:29.189189188,49,18.620514047170467,3.965186963342143,1627.2200584555353,5.955269237207205,Registered,24.986327838294365,0,Medium,8,14,1,0,0.3201326288744315,29.058229235993217,Zone A,Paid,Occupied,Car,0,89.77154322692675,1,55.56257391209508,0.8,Compact,2.9758031698845056,5.493199163818527
2022-02-20 02:45:45.945945944,38,2.0541156216571466,1.023457055663171,1511.834114472222,4.961257105010457,Visitor,25.909450212794468,0,Low,17,1,0,0,0.2221334571924738,0.13860305118482036,Zone A,Overdue,Vacant,Motorcycle,0,103.35051950324497,3,50.013858548430015,0.8,Compact,3.3290005254288966,1.7610152953656146
2022-02-21 09:25:02.702702700,29,1.0051855198942645,1.9817272862806345,1069.2271428394417,4.391649235320663,Registered,19.66775512345272,1,Medium,2,12,1,0,0.22951127232685756,7.896451634536806,Zone C,Overdue,Occupied,Car,0,121.7987557640361,3,70.69088945024369,1.2,Compact,68.77946215609428,3.4659287286791303
2022-02-22 16:04:19.459459456,32,7.796065487971737,7.858390846755223,1105.2552550717478,5.5925303073177615,Registered,18.209602769103405,0,Medium,16,21,0,0,0.4690825474106663,0.7861211942228847,Zone B,Paid,Occupied,Car,0,120.59200772379755,3,42.28502675476338,0.8,Compact,3.9647132684824604,4.0927798549378815
2022-02-23 22:43:36.216216216,22,5.375081026707593,4.990583960491958,1584.302775084542,5.409636118683994,Registered,26.136369110406314,0,Low,19,15,0,0,0.17870841182965072,3.3742790292343012,Zone B,Overdue,Vacant,Car,0,75.59429631720765,3,58.6657362382332,0.8,Standard,5.49522254916457,6.641097266800644
2022-02-25 05:22:52.972972968,13,3.4477255436171688,4.79231556966996,860.2213121535491,5.3569727592669265,Registered,13.949197485095574,0,Medium,14,6,0,0,0.28546974141409953,0.922171040818984,Zone A,Paid,Vacant,Car,0,87.7412399453103,4,53.2734151362705,1.0,Oversized,46.10731398387714,5.565885773717398
2022-02-26 12:02:09.729729728,19,4.052491495578103,7.228852727288566,1803.7912228932214,5.081278422056199,Visitor,22.192896454605027,0,Low,20,7,0,0,0.28623122192191064,19.627515199495562,Zone B,Paid,Occupied,Car,0,97.12547276383914,4,59.71521765102301,0.8,Standard,4.609255129857848,5.374797229987514
2022-02-27 18:41:26.486486488,39,6.350594698644832,1.6474451251861382,1452.553846688304,4.962106918283169,Registered,13.149866863177854,0,Medium,16,5,0,0,0.3477844405127324,8.94213022109755,Zone C,Paid,Occupied,Motorcycle,0,116.27877149047649,3,44.95913170869826,0.8,Compact,4.559461123388152,5.9267606087795635
2022-03-01 01:20:43.243243240,1,1.2967997284335335,1.026499987549131,2472.92789087842,7.3883719928704386,Registered,25.326881361298014,0,Low,7,23,0,1,0.5478379849543062,23.238747757361075,Zone A,Paid,Vacant,Car,0,94.97594374281282,3,36.153306069642255,1.2,Standard,17.586020984266742,7.068233461812012
2022-03-02 08:00:00.000000000,6,28.043156160238524,6.587731276224012,2192.3748751848334,6.184256645196173,Registered,18.709772421944194,0,Low,1,6,0,0,0.11895211826532315,11.65884782233462,Zone C,Paid,Vacant,Electric Vehicle,0,101.65475844509757,4,43.179885465799494,1.2,Standard,3.738652375765667,5.101136026416586
2022-03-03 14:39:16.756756752,3,18.403199889450473,3.1410492001686703,1445.565279225745,5.722826894985512,Visitor,26.342916178237346,0,Medium,16,17,0,0,0.31697289390456035,35.41464479562825,Zone A,Paid,Vacant,Electric Vehicle,0,125.0061837779503,3,49.36221436371902,1.2,Standard,2.6629391015649526,2.9314363723560115
2022-03-04 21:18:33.513513512,3,5.253765450662784,1.6085580416656597,1468.0988992406055,5.111799158203389,Registered,22.457063781777634,0,Low,17,21,0,0,0.2855954604616594,7.1310023488093215,Zone C,Paid,Vacant,Car,0,93.22681624421264,2,56.80895538960813,0.8,Standard,5.502774725996241,5.375784045748557
2022-03-06 03:57:50.270270272,44,1.1128588923444667,0.6670092679442804,1798.674454200609,6.007157200596669,Visitor,13.88389884969035,0,High,4,21,1,0,0.5395357244577708,10.180759292809007,Zone A,Paid,Occupied,Motorcycle,0,129.46317514628927,3,50.172867637662144,1.2,Standard,12.061110907523997,3.319213471722315
2022-03-07 10:37:07.027027024,36,5.700738976376844,3.8334459447891023,2010.9517829754113,5.517994776391452,Registered,27.123138660386218,0,Low,8,19,0,0,0.33795182176233063,8.587504379199725,Zone B,Paid,Vacant,Car,0,67.89132667328329,3,52.15077021316029,1.0,Standard,0.44205864375505266,0.8618605923501486
2022-03-08 17:16:23.783783784,25,0.37468685917146644,2.8663374163244684,1008.591282769195,5.026204752774036,Registered,27.756226332138645,0,Low,8,6,0,0,0.2784461492488703,6.6215334913851365,Zone D,Paid,Vacant,Car,0,92.14497124092955,2,67.25562186110096,0.8,Standard,4.682707750548726,5.377866820628534
2022-03-09 23:55:40.540540536,5,0.1556605826180974,2.492970952673866,964.087360393594,4.696435674734085,Registered,24.41143246299608,0,Low,1,2,0,0,0.41425436775379304,18.70538850484142,Zone D,Paid,Occupied,Car,0,72.69710995308094,3,49.75777951793916,1.0,Oversized,4.250224654626113,6.033458038251605
2022-03-11 06:34:57.297297296,26,1.4898937656944828,0.2629940988328842,1313.3895583336855,4.919082662337312,Registered,16.1920606748189,0,Low,1,4,0,0,0.20382862088847206,10.343007373591295,Zone A,Paid,Occupied,Car,0,102.33397126451607,3,44.67626383329608,0.8,Oversized,2.8079695901963,5.693729932733134
